InstanceID,FromNode,ToNode,Distance,Demand,Capacity
10_63,5,7,82.0,157.0,1000.0
10_63,5,8,83.0,157.0,1000.0
10_63,5,9,88.0,157.0,1000.0
10_63,5,10,50.0,157.0,1000.0
10_63,6,0,92.0,136.0,1000.0
10_63,6,1,50.0,136.0,1000.0
10_63,6,2,56.0,136.0,1000.0
10_63,6,3,99.0,136.0,1000.0
10_63,6,4,76.0,136.0,1000.0
10_63,6,5,89.0,136.0,1000.0
10_63,6,7,92.0,136.0,1000.0
10_63,6,8,96.0,136.0,1000.0
10_63,6,9,92.0,136.0,1000.0
10_63,6,10,78.0,136.0,1000.0
10_63,7,0,75.0,106.0,1000.0
10_63,7,1,96.0,106.0,1000.0
10_63,7,2,74.0,106.0,1000.0
10_63,7,3,96.0,106.0,1000.0
10_63,7,4,84.0,106.0,1000.0
10_63,7,5,68.0,106.0,1000.0
10_63,7,6,73.0,106.0,1000.0
10_63,7,8,92.0,106.0,1000.0
10_63,7,9,89.0,106.0,1000.0
10_63,7,10,80.0,106.0,1000.0
10_63,8,0,70.0,192.0,1000.0
10_63,8,1,68.0,192.0,1000.0
10_63,8,2,61.0,192.0,1000.0
10_63,8,3,78.0,192.0,1000.0
10_63,8,4,58.0,192.0,1000.0
10_63,8,5,56.0,192.0,1000.0
10_63,8,6,94.0,192.0,1000.0
10_63,8,7,86.0,192.0,1000.0
10_63,8,9,95.0,192.0,1000.0
10_63,8,10,64.0,192.0,1000.0
10_63,9,0,55.0,144.0,1000.0
10_63,9,1,75.0,144.0,1000.0
10_63,9,2,63.0,144.0,1000.0
10_63,9,3,97.0,144.0,1000.0
10_63,9,4,92.0,144.0,1000.0
10_63,9,5,83.0,144.0,1000.0
10_63,9,6,63.0,144.0,1000.0
10_63,9,7,72.0,144.0,1000.0
10_63,9,8,83.0,144.0,1000.0
10_63,9,10,71.0,144.0,1000.0
10_63,10,0,57.0,50.0,1000.0
10_63,10,1,83.0,50.0,1000.0
10_63,10,2,61.0,50.0,1000.0
10_63,10,3,64.0,50.0,1000.0
10_63,10,4,71.0,50.0,1000.0
10_63,10,5,62.0,50.0,1000.0
10_63,10,6,85.0,50.0,1000.0
10_63,10,7,64.0,50.0,1000.0
10_63,10,8,54.0,50.0,1000.0
10_63,10,9,57.0,50.0,1000.0
10_64,0,1,82.0,0.0,1000.0
10_64,0,2,88.0,0.0,1000.0
10_64,0,3,90.0,0.0,1000.0
10_64,0,4,67.0,0.0,1000.0
10_64,0,5,61.0,0.0,1000.0
10_64,0,6,94.0,0.0,1000.0
10_64,0,7,78.0,0.0,1000.0
10_64,0,8,76.0,0.0,1000.0
10_64,0,9,80.0,0.0,1000.0
10_64,0,10,79.0,0.0,1000.0
10_64,1,0,96.0,138.0,1000.0
10_64,1,2,50.0,138.0,1000.0
10_64,1,3,79.0,138.0,1000.0
10_64,1,4,80.0,138.0,1000.0
10_64,1,5,84.0,138.0,1000.0
10_64,1,6,80.0,138.0,1000.0
10_64,1,7,89.0,138.0,1000.0
10_64,1,8,86.0,138.0,1000.0
10_64,1,9,69.0,138.0,1000.0
10_64,1,10,82.0,138.0,1000.0
10_64,2,0,58.0,93.0,1000.0
10_64,2,1,52.0,93.0,1000.0
10_64,2,3,55.0,93.0,1000.0
10_64,2,4,53.0,93.0,1000.0
10_64,2,5,84.0,93.0,1000.0
10_64,2,6,55.0,93.0,1000.0
10_64,2,7,76.0,93.0,1000.0
10_64,2,8,75.0,93.0,1000.0
10_64,2,9,68.0,93.0,1000.0
10_64,2,10,87.0,93.0,1000.0
10_64,3,0,53.0,81.0,1000.0
10_64,3,1,76.0,81.0,1000.0
10_64,3,2,97.0,81.0,1000.0
10_64,3,4,69.0,81.0,1000.0
10_64,3,5,95.0,81.0,1000.0
10_64,3,6,89.0,81.0,1000.0
10_64,3,7,56.0,81.0,1000.0
10_64,3,8,66.0,81.0,1000.0
10_64,3,9,90.0,81.0,1000.0
10_64,3,10,85.0,81.0,1000.0
10_64,4,0,56.0,59.0,1000.0
10_64,4,1,54.0,59.0,1000.0
10_64,4,2,56.0,59.0,1000.0
10_64,4,3,92.0,59.0,1000.0
10_64,4,5,97.0,59.0,1000.0
10_64,4,6,64.0,59.0,1000.0
10_64,4,7,87.0,59.0,1000.0
10_64,4,8,55.0,59.0,1000.0
10_64,4,9,82.0,59.0,1000.0
10_64,4,10,53.0,59.0,1000.0
10_64,5,0,63.0,134.0,1000.0
10_64,5,1,60.0,134.0,1000.0
10_64,5,2,64.0,134.0,1000.0
10_64,5,3,85.0,134.0,1000.0
10_64,5,4,69.0,134.0,1000.0
10_64,5,6,94.0,134.0,1000.0
10_64,5,7,98.0,134.0,1000.0
10_64,5,8,51.0,134.0,1000.0
10_64,5,9,82.0,134.0,1000.0
10_64,5,10,64.0,134.0,1000.0
10_64,6,0,93.0,87.0,1000.0
10_64,6,1,57.0,87.0,1000.0
10_64,6,2,84.0,87.0,1000.0
10_64,6,3,50.0,87.0,1000.0
10_64,6,4,92.0,87.0,1000.0
10_64,6,5,65.0,87.0,1000.0
10_64,6,7,62.0,87.0,1000.0
10_64,6,8,55.0,87.0,1000.0
10_64,6,9,75.0,87.0,1000.0
10_64,6,10,92.0,87.0,1000.0
10_64,7,0,81.0,177.0,1000.0
10_64,7,1,51.0,177.0,1000.0
10_64,7,2,55.0,177.0,1000.0
10_64,7,3,90.0,177.0,1000.0
10_64,7,4,80.0,177.0,1000.0
10_64,7,5,84.0,177.0,1000.0
10_64,7,6,58.0,177.0,1000.0
10_64,7,8,86.0,177.0,1000.0
10_64,7,9,86.0,177.0,1000.0
10_64,7,10,69.0,177.0,1000.0
10_64,8,0,81.0,65.0,1000.0
10_64,8,1,72.0,65.0,1000.0
10_64,8,2,55.0,65.0,1000.0
10_64,8,3,91.0,65.0,1000.0
10_64,8,4,56.0,65.0,1000.0
10_64,8,5,76.0,65.0,1000.0
10_64,8,6,52.0,65.0,1000.0
10_64,8,7,58.0,65.0,1000.0
10_64,8,9,89.0,65.0,1000.0
10_64,8,10,82.0,65.0,1000.0
10_64,9,0,52.0,112.0,1000.0
10_64,9,1,74.0,112.0,1000.0
10_64,9,2,85.0,112.0,1000.0
10_64,9,3,99.0,112.0,1000.0
10_64,9,4,61.0,112.0,1000.0
10_64,9,5,96.0,112.0,1000.0
10_64,9,6,63.0,112.0,1000.0
10_64,9,7,72.0,112.0,1000.0
10_64,9,8,87.0,112.0,1000.0
10_64,9,10,84.0,112.0,1000.0
10_64,10,0,65.0,125.0,1000.0
10_64,10,1,81.0,125.0,1000.0
10_64,10,2,92.0,125.0,1000.0
10_64,10,3,94.0,125.0,1000.0
10_64,10,4,93.0,125.0,1000.0
10_64,10,5,80.0,125.0,1000.0
10_64,10,6,70.0,125.0,1000.0
10_64,10,7,80.0,125.0,1000.0
10_64,10,8,88.0,125.0,1000.0
10_64,10,9,66.0,125.0,1000.0
10_65,0,1,99.0,0.0,1000.0
10_65,0,2,77.0,0.0,1000.0
10_65,0,3,68.0,0.0,1000.0
10_65,0,4,82.0,0.0,1000.0
10_65,0,5,86.0,0.0,1000.0
10_65,0,6,79.0,0.0,1000.0
10_65,0,7,64.0,0.0,1000.0
10_65,0,8,89.0,0.0,1000.0
10_65,0,9,63.0,0.0,1000.0
10_65,0,10,78.0,0.0,1000.0
10_65,1,0,72.0,125.0,1000.0
10_65,1,2,66.0,125.0,1000.0
10_65,1,3,73.0,125.0,1000.0
10_65,1,4,87.0,125.0,1000.0
10_65,1,5,54.0,125.0,1000.0
10_65,1,6,74.0,125.0,1000.0
10_65,1,7,87.0,125.0,1000.0
10_65,1,8,81.0,125.0,1000.0
10_65,1,9,90.0,125.0,1000.0
10_65,1,10,54.0,125.0,1000.0
10_65,2,0,62.0,160.0,1000.0
10_65,2,1,51.0,160.0,1000.0
10_65,2,3,79.0,160.0,1000.0
10_65,2,4,80.0,160.0,1000.0
10_65,2,5,69.0,160.0,1000.0
10_65,2,6,71.0,160.0,1000.0
10_65,2,7,61.0,160.0,1000.0
10_65,2,8,97.0,160.0,1000.0
10_65,2,9,81.0,160.0,1000.0
10_65,2,10,66.0,160.0,1000.0
10_65,3,0,62.0,173.0,1000.0
10_65,3,1,91.0,173.0,1000.0
10_65,3,2,99.0,173.0,1000.0
10_65,3,4,65.0,173.0,1000.0
10_65,3,5,60.0,173.0,1000.0
10_65,3,6,59.0,173.0,1000.0
10_65,3,7,50.0,173.0,1000.0
10_65,3,8,96.0,173.0,1000.0
10_65,3,9,59.0,173.0,1000.0
10_65,3,10,81.0,173.0,1000.0
10_65,4,0,50.0,59.0,1000.0
10_65,4,1,74.0,59.0,1000.0
10_65,4,2,99.0,59.0,1000.0
10_65,4,3,57.0,59.0,1000.0
10_65,4,5,56.0,59.0,1000.0
10_65,4,6,83.0,59.0,1000.0
10_65,4,7,63.0,59.0,1000.0
10_65,4,8,54.0,59.0,1000.0
10_65,4,9,71.0,59.0,1000.0
10_65,4,10,82.0,59.0,1000.0
10_65,5,0,97.0,153.0,1000.0
10_65,5,1,53.0,153.0,1000.0
10_65,5,2,94.0,153.0,1000.0
10_65,5,3,88.0,153.0,1000.0
10_65,5,4,74.0,153.0,1000.0
10_65,5,6,96.0,153.0,1000.0
10_65,5,7,72.0,153.0,1000.0
10_65,5,8,66.0,153.0,1000.0
10_65,5,9,58.0,153.0,1000.0
10_65,5,10,67.0,153.0,1000.0
10_65,6,0,50.0,161.0,1000.0
10_65,6,1,60.0,161.0,1000.0
10_65,6,2,78.0,161.0,1000.0
10_65,6,3,96.0,161.0,1000.0
10_65,6,4,97.0,161.0,1000.0
10_65,6,5,98.0,161.0,1000.0
10_65,6,7,73.0,161.0,1000.0
10_65,6,8,55.0,161.0,1000.0
10_65,6,9,64.0,161.0,1000.0
10_65,6,10,77.0,161.0,1000.0
10_65,7,0,89.0,190.0,1000.0
10_65,7,1,81.0,190.0,1000.0
10_65,7,2,89.0,190.0,1000.0
10_65,7,3,94.0,190.0,1000.0
10_65,7,4,65.0,190.0,1000.0
10_65,7,5,81.0,190.0,1000.0
10_65,7,6,85.0,190.0,1000.0
10_65,7,8,98.0,190.0,1000.0
10_65,7,9,93.0,190.0,1000.0
10_65,7,10,73.0,190.0,1000.0
10_65,8,0,84.0,197.0,1000.0
10_65,8,1,67.0,197.0,1000.0
10_65,8,2,61.0,197.0,1000.0
10_65,8,3,50.0,197.0,1000.0
10_65,8,4,59.0,197.0,1000.0
10_65,8,5,56.0,197.0,1000.0
10_65,8,6,79.0,197.0,1000.0
10_65,8,7,99.0,197.0,1000.0
10_65,8,9,65.0,197.0,1000.0
10_65,8,10,90.0,197.0,1000.0
10_65,9,0,75.0,144.0,1000.0
10_65,9,1,83.0,144.0,1000.0
10_65,9,2,60.0,144.0,1000.0
10_65,9,3,92.0,144.0,1000.0
10_65,9,4,84.0,144.0,1000.0
10_65,9,5,73.0,144.0,1000.0
10_65,9,6,70.0,144.0,1000.0
10_65,9,7,54.0,144.0,1000.0
10_65,9,8,94.0,144.0,1000.0
10_65,9,10,82.0,144.0,1000.0
10_65,10,0,76.0,139.0,1000.0
10_65,10,1,92.0,139.0,1000.0
10_65,10,2,65.0,139.0,1000.0
10_65,10,3,99.0,139.0,1000.0
10_65,10,4,71.0,139.0,1000.0
10_65,10,5,76.0,139.0,1000.0
10_65,10,6,52.0,139.0,1000.0
10_65,10,7,86.0,139.0,1000.0
10_65,10,8,87.0,139.0,1000.0
10_65,10,9,52.0,139.0,1000.0
10_66,0,1,54.0,0.0,1000.0
10_66,0,2,55.0,0.0,1000.0
10_66,0,3,72.0,0.0,1000.0
10_66,0,4,96.0,0.0,1000.0
10_66,0,5,72.0,0.0,1000.0
10_66,0,6,92.0,0.0,1000.0
10_66,0,7,64.0,0.0,1000.0
10_66,0,8,80.0,0.0,1000.0
10_66,0,9,51.0,0.0,1000.0
10_66,0,10,50.0,0.0,1000.0
10_66,1,0,96.0,82.0,1000.0
10_66,1,2,53.0,82.0,1000.0
10_66,1,3,63.0,82.0,1000.0
10_66,1,4,85.0,82.0,1000.0
10_66,1,5,59.0,82.0,1000.0
10_66,1,6,91.0,82.0,1000.0
10_66,1,7,80.0,82.0,1000.0
10_66,1,8,91.0,82.0,1000.0
10_66,1,9,63.0,82.0,1000.0
10_66,1,10,61.0,82.0,1000.0
10_66,2,0,61.0,174.0,1000.0
10_66,2,1,65.0,174.0,1000.0
10_66,2,3,99.0,174.0,1000.0
10_66,2,4,94.0,174.0,1000.0
10_66,2,5,63.0,174.0,1000.0
10_66,2,6,77.0,174.0,1000.0
10_66,2,7,56.0,174.0,1000.0
10_66,2,8,51.0,174.0,1000.0
10_66,2,9,56.0,174.0,1000.0
10_66,2,10,96.0,174.0,1000.0
10_66,3,0,93.0,124.0,1000.0
10_66,3,1,52.0,124.0,1000.0
10_66,3,2,93.0,124.0,1000.0
10_66,3,4,55.0,124.0,1000.0
10_66,3,5,68.0,124.0,1000.0
10_66,3,6,89.0,124.0,1000.0
10_66,3,7,94.0,124.0,1000.0
10_66,3,8,95.0,124.0,1000.0
10_66,3,9,71.0,124.0,1000.0
10_66,3,10,68.0,124.0,1000.0
10_66,4,0,92.0,90.0,1000.0
10_66,4,1,82.0,90.0,1000.0
10_66,4,2,78.0,90.0,1000.0
10_66,4,3,77.0,90.0,1000.0
10_66,4,5,54.0,90.0,1000.0
10_66,4,6,92.0,90.0,1000.0
10_66,4,7,65.0,90.0,1000.0
10_66,4,8,92.0,90.0,1000.0
10_66,4,9,83.0,90.0,1000.0
10_66,4,10,84.0,90.0,1000.0
10_66,5,0,85.0,180.0,1000.0
10_66,5,1,81.0,180.0,1000.0
10_66,5,2,61.0,180.0,1000.0
10_66,5,3,68.0,180.0,1000.0
10_66,5,4,70.0,180.0,1000.0
10_66,5,6,81.0,180.0,1000.0
10_66,5,7,76.0,180.0,1000.0
10_66,5,8,66.0,180.0,1000.0
10_66,5,9,63.0,180.0,1000.0
10_66,5,10,90.0,180.0,1000.0
10_66,6,0,72.0,90.0,1000.0
10_66,6,1,86.0,90.0,1000.0
10_66,6,2,55.0,90.0,1000.0
10_66,6,3,66.0,90.0,1000.0
10_66,6,4,92.0,90.0,1000.0
10_66,6,5,85.0,90.0,1000.0
10_66,6,7,77.0,90.0,1000.0
10_66,6,8,65.0,90.0,1000.0
10_66,6,9,82.0,90.0,1000.0
10_66,6,10,81.0,90.0,1000.0
10_66,7,0,58.0,180.0,1000.0
10_66,7,1,77.0,180.0,1000.0
10_66,7,2,77.0,180.0,1000.0
10_66,7,3,99.0,180.0,1000.0
10_66,7,4,57.0,180.0,1000.0
10_66,7,5,57.0,180.0,1000.0
10_66,7,6,94.0,180.0,1000.0
10_66,7,8,57.0,180.0,1000.0
10_66,7,9,52.0,180.0,1000.0
10_66,7,10,53.0,180.0,1000.0
10_66,8,0,66.0,159.0,1000.0
10_66,8,1,69.0,159.0,1000.0
10_66,8,2,97.0,159.0,1000.0
10_66,8,3,53.0,159.0,1000.0
10_66,8,4,87.0,159.0,1000.0
10_66,8,5,91.0,159.0,1000.0
10_66,8,6,75.0,159.0,1000.0
10_66,8,7,58.0,159.0,1000.0
10_66,8,9,52.0,159.0,1000.0
10_66,8,10,82.0,159.0,1000.0
10_66,9,0,57.0,95.0,1000.0
10_66,9,1,64.0,95.0,1000.0
10_66,9,2,52.0,95.0,1000.0
10_66,9,3,60.0,95.0,1000.0
10_66,9,4,67.0,95.0,1000.0
10_66,9,5,57.0,95.0,1000.0
10_66,9,6,60.0,95.0,1000.0
10_66,9,7,59.0,95.0,1000.0
10_66,9,8,70.0,95.0,1000.0
10_66,9,10,61.0,95.0,1000.0
10_66,10,0,86.0,56.0,1000.0
10_66,10,1,70.0,56.0,1000.0
10_66,10,2,59.0,56.0,1000.0
10_66,10,3,87.0,56.0,1000.0
10_66,10,4,97.0,56.0,1000.0
10_66,10,5,76.0,56.0,1000.0
10_66,10,6,87.0,56.0,1000.0
10_66,10,7,65.0,56.0,1000.0
10_66,10,8,52.0,56.0,1000.0
10_66,10,9,69.0,56.0,1000.0
10_67,0,1,83.0,0.0,1000.0
10_67,0,2,50.0,0.0,1000.0
10_67,0,3,80.0,0.0,1000.0
10_67,0,4,95.0,0.0,1000.0
10_67,0,5,98.0,0.0,1000.0
10_67,0,6,60.0,0.0,1000.0
10_67,0,7,63.0,0.0,1000.0
10_67,0,8,76.0,0.0,1000.0
10_67,0,9,81.0,0.0,1000.0
10_67,0,10,80.0,0.0,1000.0
10_67,1,0,93.0,148.0,1000.0
10_67,1,2,96.0,148.0,1000.0
10_67,1,3,66.0,148.0,1000.0
10_67,1,4,90.0,148.0,1000.0
10_67,1,5,83.0,148.0,1000.0
10_67,1,6,86.0,148.0,1000.0
10_67,1,7,80.0,148.0,1000.0
10_67,1,8,81.0,148.0,1000.0
10_67,1,9,50.0,148.0,1000.0
10_67,1,10,66.0,148.0,1000.0
10_67,2,0,66.0,61.0,1000.0
10_67,2,1,55.0,61.0,1000.0
10_67,2,3,63.0,61.0,1000.0
10_67,2,4,50.0,61.0,1000.0
10_67,2,5,82.0,61.0,1000.0
10_67,2,6,93.0,61.0,1000.0
10_67,2,7,93.0,61.0,1000.0
10_67,2,8,88.0,61.0,1000.0
10_67,2,9,67.0,61.0,1000.0
10_67,2,10,74.0,61.0,1000.0
10_67,3,0,85.0,123.0,1000.0
10_67,3,1,51.0,123.0,1000.0
10_67,3,2,66.0,123.0,1000.0
10_67,3,4,72.0,123.0,1000.0
10_67,3,5,94.0,123.0,1000.0
10_67,3,6,76.0,123.0,1000.0
10_67,3,7,81.0,123.0,1000.0
10_67,3,8,84.0,123.0,1000.0
10_67,3,9,62.0,123.0,1000.0
10_67,3,10,52.0,123.0,1000.0
10_67,4,0,80.0,188.0,1000.0
10_67,4,1,88.0,188.0,1000.0
10_67,4,2,69.0,188.0,1000.0
10_67,4,3,52.0,188.0,1000.0
10_67,4,5,64.0,188.0,1000.0
10_67,4,6,97.0,188.0,1000.0
10_67,4,7,57.0,188.0,1000.0
10_67,4,8,64.0,188.0,1000.0
10_67,4,9,99.0,188.0,1000.0
10_67,4,10,80.0,188.0,1000.0
10_67,5,0,62.0,131.0,1000.0
10_67,5,1,93.0,131.0,1000.0
10_67,5,2,54.0,131.0,1000.0
10_67,5,3,70.0,131.0,1000.0
10_67,5,4,98.0,131.0,1000.0
10_67,5,6,93.0,131.0,1000.0
10_67,5,7,89.0,131.0,1000.0
10_67,5,8,50.0,131.0,1000.0
10_67,5,9,88.0,131.0,1000.0
10_67,5,10,95.0,131.0,1000.0
10_67,6,0,74.0,77.0,1000.0
10_67,6,1,58.0,77.0,1000.0
10_67,6,2,62.0,77.0,1000.0
10_67,6,3,76.0,77.0,1000.0
10_67,6,4,67.0,77.0,1000.0
10_67,6,5,66.0,77.0,1000.0
10_67,6,7,64.0,77.0,1000.0
10_67,6,8,55.0,77.0,1000.0
10_67,6,9,59.0,77.0,1000.0
10_67,6,10,72.0,77.0,1000.0
10_67,7,0,86.0,184.0,1000.0
10_67,7,1,96.0,184.0,1000.0
10_67,7,2,63.0,184.0,1000.0
10_67,7,3,71.0,184.0,1000.0
10_67,7,4,62.0,184.0,1000.0
10_67,7,5,50.0,184.0,1000.0
10_67,7,6,95.0,184.0,1000.0
10_67,7,8,87.0,184.0,1000.0
10_67,7,9,99.0,184.0,1000.0
10_67,7,10,89.0,184.0,1000.0
10_67,8,0,85.0,151.0,1000.0
10_67,8,1,51.0,151.0,1000.0
10_67,8,2,94.0,151.0,1000.0
10_67,8,3,61.0,151.0,1000.0
10_67,8,4,93.0,151.0,1000.0
10_67,8,5,52.0,151.0,1000.0
10_67,8,6,69.0,151.0,1000.0
10_67,8,7,58.0,151.0,1000.0
10_67,8,9,97.0,151.0,1000.0
10_67,8,10,61.0,151.0,1000.0
10_67,9,0,56.0,105.0,1000.0
10_67,9,1,83.0,105.0,1000.0
10_67,9,2,83.0,105.0,1000.0
10_67,9,3,75.0,105.0,1000.0
10_67,9,4,95.0,105.0,1000.0
10_67,9,5,53.0,105.0,1000.0
10_67,9,6,63.0,105.0,1000.0
10_67,9,7,50.0,105.0,1000.0
10_67,9,8,52.0,105.0,1000.0
10_67,9,10,58.0,105.0,1000.0
10_67,10,0,84.0,164.0,1000.0
10_67,10,1,58.0,164.0,1000.0
10_67,10,2,60.0,164.0,1000.0
10_67,10,3,53.0,164.0,1000.0
10_67,10,4,74.0,164.0,1000.0
10_67,10,5,92.0,164.0,1000.0
10_67,10,6,70.0,164.0,1000.0
10_67,10,7,71.0,164.0,1000.0
10_67,10,8,77.0,164.0,1000.0
10_67,10,9,95.0,164.0,1000.0
10_68,0,1,84.0,0.0,1000.0
10_68,0,2,72.0,0.0,1000.0
10_68,0,3,56.0,0.0,1000.0
10_68,0,4,79.0,0.0,1000.0
10_68,0,5,51.0,0.0,1000.0
10_68,0,6,80.0,0.0,1000.0
10_68,0,7,94.0,0.0,1000.0
10_68,0,8,66.0,0.0,1000.0
10_68,0,9,77.0,0.0,1000.0
10_68,0,10,75.0,0.0,1000.0
10_68,1,0,99.0,159.0,1000.0
10_68,1,2,97.0,159.0,1000.0
10_68,1,3,76.0,159.0,1000.0
10_68,1,4,95.0,159.0,1000.0
10_68,1,5,94.0,159.0,1000.0
10_68,1,6,58.0,159.0,1000.0
10_68,1,7,62.0,159.0,1000.0
10_68,1,8,64.0,159.0,1000.0
10_68,1,9,60.0,159.0,1000.0
10_68,1,10,98.0,159.0,1000.0
10_68,2,0,67.0,81.0,1000.0
10_68,2,1,72.0,81.0,1000.0
10_68,2,3,52.0,81.0,1000.0
10_68,2,4,58.0,81.0,1000.0
10_68,2,5,51.0,81.0,1000.0
10_68,2,6,81.0,81.0,1000.0
10_68,2,7,60.0,81.0,1000.0
10_68,2,8,84.0,81.0,1000.0
10_68,2,9,55.0,81.0,1000.0
10_68,2,10,53.0,81.0,1000.0
10_68,3,0,78.0,144.0,1000.0
10_68,3,1,58.0,144.0,1000.0
10_68,3,2,72.0,144.0,1000.0
10_68,3,4,63.0,144.0,1000.0
10_68,3,5,90.0,144.0,1000.0
10_68,3,6,97.0,144.0,1000.0
10_68,3,7,91.0,144.0,1000.0
10_68,3,8,92.0,144.0,1000.0
10_68,3,9,74.0,144.0,1000.0
10_68,3,10,68.0,144.0,1000.0
10_68,4,0,91.0,155.0,1000.0
10_68,4,1,73.0,155.0,1000.0
10_68,4,2,94.0,155.0,1000.0
10_68,4,3,95.0,155.0,1000.0
10_68,4,5,54.0,155.0,1000.0
10_68,4,6,71.0,155.0,1000.0
10_68,4,7,89.0,155.0,1000.0
10_68,4,8,70.0,155.0,1000.0
10_68,4,9,89.0,155.0,1000.0
10_68,4,10,97.0,155.0,1000.0
10_68,5,0,51.0,52.0,1000.0
10_68,5,1,71.0,52.0,1000.0
10_68,5,2,77.0,52.0,1000.0
10_68,5,3,86.0,52.0,1000.0
10_68,5,4,93.0,52.0,1000.0
10_68,5,6,85.0,52.0,1000.0
10_68,5,7,99.0,52.0,1000.0
10_68,5,8,79.0,52.0,1000.0
10_68,5,9,69.0,52.0,1000.0
10_68,5,10,99.0,52.0,1000.0
10_68,6,0,95.0,142.0,1000.0
10_68,6,1,63.0,142.0,1000.0
10_68,6,2,93.0,142.0,1000.0
10_68,6,3,65.0,142.0,1000.0
10_68,6,4,65.0,142.0,1000.0
10_68,6,5,74.0,142.0,1000.0
10_68,6,7,50.0,142.0,1000.0
10_68,6,8,70.0,142.0,1000.0
10_68,6,9,97.0,142.0,1000.0
10_68,6,10,75.0,142.0,1000.0
10_68,7,0,86.0,188.0,1000.0
10_68,7,1,69.0,188.0,1000.0
10_68,7,2,69.0,188.0,1000.0
10_68,7,3,80.0,188.0,1000.0
10_68,7,4,88.0,188.0,1000.0
10_68,7,5,93.0,188.0,1000.0
10_68,7,6,55.0,188.0,1000.0
10_68,7,8,84.0,188.0,1000.0
10_68,7,9,55.0,188.0,1000.0
10_68,7,10,69.0,188.0,1000.0
10_68,8,0,94.0,59.0,1000.0
10_68,8,1,93.0,59.0,1000.0
10_68,8,2,88.0,59.0,1000.0
10_68,8,3,86.0,59.0,1000.0
10_68,8,4,70.0,59.0,1000.0
10_68,8,5,53.0,59.0,1000.0
10_68,8,6,98.0,59.0,1000.0
10_68,8,7,56.0,59.0,1000.0
10_68,8,9,53.0,59.0,1000.0
10_68,8,10,63.0,59.0,1000.0
10_68,9,0,62.0,178.0,1000.0
10_68,9,1,77.0,178.0,1000.0
10_68,9,2,89.0,178.0,1000.0
10_68,9,3,71.0,178.0,1000.0
10_68,9,4,62.0,178.0,1000.0
10_68,9,5,73.0,178.0,1000.0
10_68,9,6,54.0,178.0,1000.0
10_68,9,7,89.0,178.0,1000.0
10_68,9,8,62.0,178.0,1000.0
10_68,9,10,93.0,178.0,1000.0
10_68,10,0,94.0,147.0,1000.0
10_68,10,1,94.0,147.0,1000.0
10_68,10,2,69.0,147.0,1000.0
10_68,10,3,68.0,147.0,1000.0
10_68,10,4,89.0,147.0,1000.0
10_68,10,5,64.0,147.0,1000.0
10_68,10,6,80.0,147.0,1000.0
10_68,10,7,92.0,147.0,1000.0
10_68,10,8,87.0,147.0,1000.0
10_68,10,9,55.0,147.0,1000.0
10_69,0,1,71.0,0.0,1000.0
10_69,0,2,72.0,0.0,1000.0
10_69,0,3,80.0,0.0,1000.0
10_69,0,4,63.0,0.0,1000.0
10_69,0,5,54.0,0.0,1000.0
10_69,0,6,72.0,0.0,1000.0
10_69,0,7,59.0,0.0,1000.0
10_69,0,8,93.0,0.0,1000.0
10_69,0,9,81.0,0.0,1000.0
10_69,0,10,70.0,0.0,1000.0
10_69,1,0,59.0,164.0,1000.0
10_69,1,2,50.0,164.0,1000.0
10_69,1,3,81.0,164.0,1000.0
10_69,1,4,55.0,164.0,1000.0
10_69,1,5,52.0,164.0,1000.0
10_69,1,6,94.0,164.0,1000.0
10_69,1,7,71.0,164.0,1000.0
10_69,1,8,83.0,164.0,1000.0
10_69,1,9,54.0,164.0,1000.0
10_69,1,10,50.0,164.0,1000.0
10_69,2,0,94.0,158.0,1000.0
10_69,2,1,51.0,158.0,1000.0
10_69,2,3,87.0,158.0,1000.0
10_69,2,4,86.0,158.0,1000.0
10_69,2,5,52.0,158.0,1000.0
10_69,2,6,57.0,158.0,1000.0
10_69,2,7,61.0,158.0,1000.0
10_69,2,8,96.0,158.0,1000.0
10_69,2,9,65.0,158.0,1000.0
10_69,2,10,66.0,158.0,1000.0
10_69,3,0,69.0,161.0,1000.0
10_69,3,1,70.0,161.0,1000.0
10_69,3,2,72.0,161.0,1000.0
10_69,3,4,79.0,161.0,1000.0
10_69,3,5,57.0,161.0,1000.0
10_69,3,6,51.0,161.0,1000.0
10_69,3,7,89.0,161.0,1000.0
10_69,3,8,85.0,161.0,1000.0
10_69,3,9,56.0,161.0,1000.0
10_69,3,10,65.0,161.0,1000.0
10_69,4,0,61.0,136.0,1000.0
10_69,4,1,91.0,136.0,1000.0
10_69,4,2,56.0,136.0,1000.0
10_69,4,3,91.0,136.0,1000.0
10_69,4,5,90.0,136.0,1000.0
10_69,4,6,92.0,136.0,1000.0
10_69,4,7,67.0,136.0,1000.0
10_69,4,8,74.0,136.0,1000.0
10_69,4,9,69.0,136.0,1000.0
10_69,4,10,92.0,136.0,1000.0
10_69,5,0,76.0,122.0,1000.0
10_69,5,1,78.0,122.0,1000.0
10_69,5,2,73.0,122.0,1000.0
10_69,5,3,64.0,122.0,1000.0
10_69,5,4,96.0,122.0,1000.0
10_69,5,6,52.0,122.0,1000.0
10_69,5,7,98.0,122.0,1000.0
10_69,5,8,52.0,122.0,1000.0
10_69,5,9,95.0,122.0,1000.0
10_69,5,10,90.0,122.0,1000.0
10_69,6,0,94.0,100.0,1000.0
